Freq.	mag(I(RCoil1))	mag(I(RCoil2))	mag(I(RCoil3))	mag(I(RLoad))	mag(I(RSource))
6.98280630957152e+06	8.11984677209501e-03,0.00000000000000e+00	3.66625606191385e-04,0.00000000000000e+00	1.06200115074235e-04,0.00000000000000e+00	1.06200115074236e-04,0.00000000000000e+00	8.11984677209599e-03,0.00000000000000e+00
6.99890334056694e+06	8.07119494527756e-03,0.00000000000000e+00	3.62802948441752e-04,0.00000000000000e+00	1.05167347997511e-04,0.00000000000000e+00	1.05167347997511e-04,0.00000000000000e+00	8.07119494527713e-03,0.00000000000000e+00
7.01503747905116e+06	8.02303137725849e-03,0.00000000000000e+00	3.59043539338498e-04,0.00000000000000e+00	1.04150644965394e-04,0.00000000000000e+00	1.04150644965396e-04,0.00000000000000e+00	8.02303137725800e-03,0.00000000000000e+00
7.03120881056576e+06	7.97534962496853e-03,0.00000000000000e+00	3.55345986251634e-04,0.00000000000000e+00	1.03149666592529e-04,0.00000000000000e+00	1.03149666592530e-04,0.00000000000000e+00	7.97534962496798e-03,0.00000000000000e+00
7.04741742084954e+06	7.92814333152293e-03,0.00000000000000e+00	3.51708934046200e-04,0.00000000000000e+00	1.02164082379034e-04,0.00000000000000e+00	1.02164082379035e-04,0.00000000000000e+00	7.92814333152318e-03,0.00000000000000e+00
7.06366339583893e+06	7.88140622577734e-03,0.00000000000000e+00	3.48131063904180e-04,0.00000000000000e+00	1.01193570437365e-04,0.00000000000000e+00	1.01193570437364e-04,0.00000000000000e+00	7.88140622577618e-03,0.00000000000000e+00
7.07994682166849e+06	7.83513212183429e-03,0.00000000000000e+00	3.44611092188279e-04,0.00000000000000e+00	1.00237817229101e-04,0.00000000000000e+00	1.00237817229100e-04,0.00000000000000e+00	7.83513212183419e-03,0.00000000000000e+00
7.09626778467130e+06	7.78931491850905e-03,0.00000000000000e+00	3.41147769346134e-04,0.00000000000000e+00	9.92965173105011e-05,0.00000000000000e+00	9.92965173105005e-05,0.00000000000000e+00	7.78931491850856e-03,0.00000000000000e+00
7.11262637137950e+06	7.74394859873833e-03,0.00000000000000e+00	3.37739878853120e-04,0.00000000000000e+00	9.83693730870624e-05,0.00000000000000e+00	9.83693730870620e-05,0.00000000000000e+00	7.74394859873865e-03,0.00000000000000e+00
7.12902266852468e+06	7.69902722895547e-03,0.00000000000000e+00	3.34386236192281e-04,0.00000000000000e+00	9.74560945764043e-05,0.00000000000000e+00	9.74560945764040e-05,0.00000000000000e+00	7.69902722895425e-03,0.00000000000000e+00
7.14545676303837e+06	7.65454495840827e-03,0.00000000000000e+00	3.31085687869899e-04,0.00000000000000e+00	9.65563991793465e-05,0.00000000000000e+00	9.65563991793457e-05,0.00000000000000e+00	7.65454495840814e-03,0.00000000000000e+00
7.16192874205251e+06	7.61049601848150e-03,0.00000000000000e+00	3.27837110465499e-04,0.00000000000000e+00	9.56700114588788e-05,0.00000000000000e+00	9.56700114588784e-05,0.00000000000000e+00	7.61049601848242e-03,0.00000000000000e+00
7.17843869289989e+06	7.56687472195308e-03,0.00000000000000e+00	3.24639409714979e-04,0.00000000000000e+00	9.47966629264564e-05,0.00000000000000e+00	9.47966629264564e-05,0.00000000000000e+00	7.56687472195293e-03,0.00000000000000e+00
7.19498670311463e+06	7.52367546222581e-03,0.00000000000000e+00	3.21491519625381e-04,0.00000000000000e+00	9.39360918358446e-05,0.00000000000000e+00	9.39360918358448e-05,0.00000000000000e+00	7.52367546222680e-03,0.00000000000000e+00
7.21157286043263e+06	7.48089271256438e-03,0.00000000000000e+00	3.18392401619856e-04,0.00000000000000e+00	9.30880429835525e-05,0.00000000000000e+00	9.30880429835524e-05,0.00000000000000e+00	7.48089271256473e-03,0.00000000000000e+00
7.22819725279205e+06	7.43852102527001e-03,0.00000000000000e+00	3.15341043712534e-04,0.00000000000000e+00	9.22522675162928e-05,0.00000000000000e+00	9.22522675162929e-05,0.00000000000000e+00	7.43852102527028e-03,0.00000000000000e+00
7.24485996833376e+06	7.39655503086140e-03,0.00000000000000e+00	3.12336459711053e-04,0.00000000000000e+00	9.14285227447273e-05,0.00000000000000e+00	9.14285227447274e-05,0.00000000000000e+00	7.39655503085994e-03,0.00000000000000e+00
7.26156109540181e+06	7.35498943722205e-03,0.00000000000000e+00	3.09377688446698e-04,0.00000000000000e+00	9.06165719633998e-05,0.00000000000000e+00	9.06165719633999e-05,0.00000000000000e+00	7.35498943722329e-03,0.00000000000000e+00
7.27830072254392e+06	7.31381902876440e-03,0.00000000000000e+00	3.06463793030306e-04,0.00000000000000e+00	8.98161842768953e-05,0.00000000000000e+00	8.98161842768951e-05,0.00000000000000e+00	7.31381902876383e-03,0.00000000000000e+00
7.29507893851194e+06	7.27303866552479e-03,0.00000000000000e+00	3.03593860133545e-04,0.00000000000000e+00	8.90271344314040e-05,0.00000000000000e+00	8.90271344314041e-05,0.00000000000000e+00	7.27303866552482e-03,0.00000000000000e+00
7.31189583226228e+06	7.23264328230296e-03,0.00000000000000e+00	3.00766999294181e-04,0.00000000000000e+00	8.82492026520894e-05,0.00000000000000e+00	8.82492026520890e-05,0.00000000000000e+00	7.23264328230331e-03,0.00000000000000e+00
7.32875149295644e+06	7.19262788775924e-03,0.00000000000000e+00	2.97982342244757e-04,0.00000000000000e+00	8.74821744857350e-05,0.00000000000000e+00	8.74821744857352e-05,0.00000000000000e+00	7.19262788775955e-03,0.00000000000000e+00
7.34564600996147e+06	7.15298756351186e-03,0.00000000000000e+00	2.95239042263626e-04,0.00000000000000e+00	8.67258406484698e-05,0.00000000000000e+00	8.67258406484697e-05,0.00000000000000e+00	7.15298756351225e-03,0.00000000000000e+00
7.36257947285041e+06	7.11371746323701e-03,0.00000000000000e+00	2.92536273547684e-04,0.00000000000000e+00	8.59799968786328e-05,0.00000000000000e+00	8.59799968786334e-05,0.00000000000000e+00	7.11371746323685e-03,0.00000000000000e+00
7.37955197140278e+06	7.07481281174290e-03,0.00000000000000e+00	2.89873230605617e-04,0.00000000000000e+00	8.52444437941637e-05,0.00000000000000e+00	8.52444437941631e-05,0.00000000000000e+00	7.07481281174375e-03,0.00000000000000e+00
7.39656359560510e+06	7.03626890407280e-03,0.00000000000000e+00	2.87249127671552e-04,0.00000000000000e+00	8.45189867548739e-05,0.00000000000000e+00	8.45189867548737e-05,0.00000000000000e+00	7.03626890407217e-03,0.00000000000000e+00
7.41361443565130e+06	6.99808110456140e-03,0.00000000000000e+00	2.84663198137482e-04,0.00000000000000e+00	8.38034357288949e-05,0.00000000000000e+00	8.38034357288959e-05,0.00000000000000e+00	6.99808110456104e-03,0.00000000000000e+00
7.43070458194323e+06	6.96024484593525e-03,0.00000000000000e+00	2.82114694004742e-04,0.00000000000000e+00	8.30976051636418e-05,0.00000000000000e+00	8.30976051636427e-05,0.00000000000000e+00	6.96024484593455e-03,0.00000000000000e+00
7.44783412509114e+06	6.92275562838230e-03,0.00000000000000e+00	2.79602885353066e-04,0.00000000000000e+00	8.24013138607653e-05,0.00000000000000e+00	8.24013138607658e-05,0.00000000000000e+00	6.92275562838341e-03,0.00000000000000e+00
7.46500315591418e+06	6.88560901864467e-03,0.00000000000000e+00	2.77127059827212e-04,0.00000000000000e+00	8.17143848551653e-05,0.00000000000000e+00	8.17143848551652e-05,0.00000000000000e+00	6.88560901864396e-03,0.00000000000000e+00
7.48221176544084e+06	6.84880064907963e-03,0.00000000000000e+00	2.74686522139741e-04,0.00000000000000e+00	8.10366452977492e-05,0.00000000000000e+00	8.10366452977489e-05,0.00000000000000e+00	6.84880064907953e-03,0.00000000000000e+00
7.49946004490944e+06	6.81232621676620e-03,0.00000000000000e+00	2.72280593590274e-04,0.00000000000000e+00	8.03679263420139e-05,0.00000000000000e+00	8.03679263420148e-05,0.00000000000000e+00	6.81232621676558e-03,0.00000000000000e+00
7.51674808576865e+06	6.77618148257785e-03,0.00000000000000e+00	2.69908611599610e-04,0.00000000000000e+00	7.97080630340393e-05,0.00000000000000e+00	7.97080630340400e-05,0.00000000000000e+00	6.77618148257761e-03,0.00000000000000e+00
7.53407597967795e+06	6.74036227029108e-03,0.00000000000000e+00	2.67569929259963e-04,0.00000000000000e+00	7.90568942062451e-05,0.00000000000000e+00	7.90568942062456e-05,0.00000000000000e+00	6.74036227029176e-03,0.00000000000000e+00
7.55144381850809e+06	6.70486446567088e-03,0.00000000000000e+00	2.65263914897775e-04,0.00000000000000e+00	7.84142623740251e-05,0.00000000000000e+00	7.84142623740264e-05,0.00000000000000e+00	6.70486446567128e-03,0.00000000000000e+00
7.56885169434163e+06	6.66968401557139e-03,0.00000000000000e+00	2.62989951651702e-04,0.00000000000000e+00	7.77800136359387e-05,0.00000000000000e+00	7.77800136359404e-05,0.00000000000000e+00	6.66968401557043e-03,0.00000000000000e+00
7.58629969947340e+06	6.63481692705120e-03,0.00000000000000e+00	2.60747437063804e-04,0.00000000000000e+00	7.71539975769250e-05,0.00000000000000e+00	7.71539975769243e-05,0.00000000000000e+00	6.63481692705170e-03,0.00000000000000e+00
7.60378792641099e+06	6.60025926649474e-03,0.00000000000000e+00	2.58535782683177e-04,0.00000000000000e+00	7.65360671744713e-05,0.00000000000000e+00	7.65360671744721e-05,0.00000000000000e+00	6.60025926649497e-03,0.00000000000000e+00
7.62131646787522e+06	6.56600715871619e-03,0.00000000000000e+00	2.56354413682103e-04,0.00000000000000e+00	7.59260787076009e-05,0.00000000000000e+00	7.59260787076013e-05,0.00000000000000e+00	6.56600715871577e-03,0.00000000000000e+00
7.63888541680069e+06	6.53205678610347e-03,0.00000000000000e+00	2.54202768484652e-04,0.00000000000000e+00	7.53238916688386e-05,0.00000000000000e+00	7.53238916688412e-05,0.00000000000000e+00	6.53205678610370e-03,0.00000000000000e+00
7.65649486633621e+06	6.49840438774840e-03,0.00000000000000e+00	2.52080298406165e-04,0.00000000000000e+00	7.47293686786656e-05,0.00000000000000e+00	7.47293686786669e-05,0.00000000000000e+00	6.49840438774769e-03,0.00000000000000e+00
7.67414490984534e+06	6.46504625859516e-03,0.00000000000000e+00	2.49986467304871e-04,0.00000000000000e+00	7.41423754028202e-05,0.00000000000000e+00	7.41423754028220e-05,0.00000000000000e+00	6.46504625859552e-03,0.00000000000000e+00
7.69183564090683e+06	6.43197874858999e-03,0.00000000000000e+00	2.47920751243058e-04,0.00000000000000e+00	7.35627804717270e-05,0.00000000000000e+00	7.35627804717266e-05,0.00000000000000e+00	6.43197874858956e-03,0.00000000000000e+00
7.70956715331519e+06	6.39919826184197e-03,0.00000000000000e+00	2.45882638159719e-04,0.00000000000000e+00	7.29904554028436e-05,0.00000000000000e+00	7.29904554028456e-05,0.00000000000000e+00	6.39919826184244e-03,0.00000000000000e+00
7.72733954108114e+06	6.36670125580288e-03,0.00000000000000e+00	2.43871627552909e-04,0.00000000000000e+00	7.24252745249884e-05,0.00000000000000e+00	7.24252745249874e-05,0.00000000000000e+00	6.36670125580394e-03,0.00000000000000e+00
7.74515289843210e+06	6.33448424043729e-03,0.00000000000000e+00	2.41887230171516e-04,0.00000000000000e+00	7.18671149050349e-05,0.00000000000000e+00	7.18671149050341e-05,0.00000000000000e+00	6.33448424043622e-03,0.00000000000000e+00
7.76300731981272e+06	6.30254377740570e-03,0.00000000000000e+00	2.39928967716713e-04,0.00000000000000e+00	7.13158562768435e-05,0.00000000000000e+00	7.13158562768442e-05,0.00000000000000e+00	6.30254377740553e-03,0.00000000000000e+00
7.78090289988537e+06	6.27087647928249e-03,0.00000000000000e+00	2.37996372552706e-04,0.00000000000000e+00	7.07713809723073e-05,0.00000000000000e+00	7.07713809723080e-05,0.00000000000000e+00	6.27087647928243e-03,0.00000000000000e+00
7.79883973353062e+06	6.23947900874695e-03,0.00000000000000e+00	2.36088987425527e-04,0.00000000000000e+00	7.02335738543507e-05,0.00000000000000e+00	7.02335738543524e-05,0.00000000000000e+00	6.23947900874756e-03,0.00000000000000e+00
7.81681791584779e+06	6.20834807780642e-03,0.00000000000000e+00	2.34206365191047e-04,0.00000000000000e+00	6.97023222520566e-05,0.00000000000000e+00	6.97023222520544e-05,0.00000000000000e+00	6.20834807780629e-03,0.00000000000000e+00
7.83483754215541e+06	6.17748044702200e-03,0.00000000000000e+00	2.32348068550686e-04,0.00000000000000e+00	6.91775158975981e-05,0.00000000000000e+00	6.91775158975997e-05,0.00000000000000e+00	6.17748044702323e-03,0.00000000000000e+00
7.85289870799175e+06	6.14687292475096e-03,0.00000000000000e+00	2.30513669795172e-04,0.00000000000000e+00	6.86590468650068e-05,0.00000000000000e+00	6.86590468650056e-05,0.00000000000000e+00	6.14687292475071e-03,0.00000000000000e+00
7.87100150911530e+06	6.11652236638209e-03,0.00000000000000e+00	2.28702750555885e-04,0.00000000000000e+00	6.81468095108329e-05,0.00000000000000e+00	6.81468095108326e-05,0.00000000000000e+00	6.11652236638226e-03,0.00000000000000e+00
7.88914604150532e+06	6.08642567360739e-03,0.00000000000000e+00	2.26914901563807e-04,0.00000000000000e+00	6.76407004164956e-05,0.00000000000000e+00	6.76407004164949e-05,0.00000000000000e+00	6.08642567360809e-03,0.00000000000000e+00
7.90733240136231e+06	6.05657979367755e-03,0.00000000000000e+00	2.25149722415137e-04,0.00000000000000e+00	6.71406183321998e-05,0.00000000000000e+00	6.71406183322002e-05,0.00000000000000e+00	6.05657979367796e-03,0.00000000000000e+00
7.92556068510854e+06	6.02698171868589e-03,0.00000000000000e+00	2.23406821344414e-04,0.00000000000000e+00	6.66464641226834e-05,0.00000000000000e+00	6.66464641226850e-05,0.00000000000000e+00	6.02698171868668e-03,0.00000000000000e+00
7.94383098938855e+06	5.99762848485038e-03,0.00000000000000e+00	2.21685815003557e-04,0.00000000000000e+00	6.61581407142644e-05,0.00000000000000e+00	6.61581407142650e-05,0.00000000000000e+00	5.99762848484934e-03,0.00000000000000e+00
7.96214341106969e+06	5.96851717181037e-03,0.00000000000000e+00	2.19986328248241e-04,0.00000000000000e+00	6.56755530437251e-05,0.00000000000000e+00	6.56755530437254e-05,0.00000000000000e+00	5.96851717180914e-03,0.00000000000000e+00
7.98049804724259e+06	5.93964490194222e-03,0.00000000000000e+00	2.18307993929842e-04,0.00000000000000e+00	6.51986080083966e-05,0.00000000000000e+00	6.51986080083956e-05,0.00000000000000e+00	5.93964490194152e-03,0.00000000000000e+00
7.99889499522169e+06	5.91100883966592e-03,0.00000000000000e+00	2.16650452693493e-04,0.00000000000000e+00	6.47272144177301e-05,0.00000000000000e+00	6.47272144177322e-05,0.00000000000000e+00	5.91100883966563e-03,0.00000000000000e+00
8.00000000000000e+06	5.90929837330350e-03,0.00000000000000e+00	2.16551667994511e-04,0.00000000000000e+00	6.46991094395877e-05,0.00000000000000e+00	6.46991094395897e-05,0.00000000000000e+00	5.90929837330287e-03,0.00000000000000e+00
