Freq.	mag(I(RCoil1))	mag(I(RCoil2))	mag(I(RCoil3))	mag(I(RLoad))	mag(I(RSource))
2.60633355690458e+06	9.98186577452531e-03,0.00000000000000e+00	2.08115023680683e-04,0.00000000000000e+00	2.36474517343944e-05,0.00000000000000e+00	2.36474517343944e-05,0.00000000000000e+00	9.98186577452401e-03,0.00000000000000e+00
2.61234177626367e+06	9.96462293185679e-03,0.00000000000000e+00	2.07765903942120e-04,0.00000000000000e+00	2.36543736836932e-05,0.00000000000000e+00	2.36543736836932e-05,0.00000000000000e+00	9.96462293185748e-03,0.00000000000000e+00
2.61836384599880e+06	9.94739016563544e-03,0.00000000000000e+00	2.07416993975545e-04,0.00000000000000e+00	2.36612238485267e-05,0.00000000000000e+00	2.36612238485267e-05,0.00000000000000e+00	9.94739016563539e-03,0.00000000000000e+00
2.62439979803839e+06	9.93016757222801e-03,0.00000000000000e+00	2.07068295709903e-04,0.00000000000000e+00	2.36680021801569e-05,0.00000000000000e+00	2.36680021801569e-05,0.00000000000000e+00	9.93016757222710e-03,0.00000000000000e+00
2.63044966438446e+06	9.91295524757686e-03,0.00000000000000e+00	2.06719811065152e-04,0.00000000000000e+00	2.36747086304090e-05,0.00000000000000e+00	2.36747086304090e-05,0.00000000000000e+00	9.91295524757771e-03,0.00000000000000e+00
2.63651347711280e+06	9.89575328722501e-03,0.00000000000000e+00	2.06371541952652e-04,0.00000000000000e+00	2.36813431517166e-05,0.00000000000000e+00	2.36813431517166e-05,0.00000000000000e+00	9.89575328722665e-03,0.00000000000000e+00
2.64259126837313e+06	9.87856178628835e-03,0.00000000000000e+00	2.06023490274750e-04,0.00000000000000e+00	2.36879056970755e-05,0.00000000000000e+00	2.36879056970755e-05,0.00000000000000e+00	9.87856178628789e-03,0.00000000000000e+00
2.64868307038931e+06	9.86138083946370e-03,0.00000000000000e+00	2.05675657925061e-04,0.00000000000000e+00	2.36943962200771e-05,0.00000000000000e+00	2.36943962200771e-05,0.00000000000000e+00	9.86138083946323e-03,0.00000000000000e+00
2.65478891545946e+06	9.84421054103042e-03,0.00000000000000e+00	2.05328046788219e-04,0.00000000000000e+00	2.37008146748810e-05,0.00000000000000e+00	2.37008146748810e-05,0.00000000000000e+00	9.84421054103052e-03,0.00000000000000e+00
2.66090883595616e+06	9.82705098484957e-03,0.00000000000000e+00	2.04980658739996e-04,0.00000000000000e+00	2.37071610162286e-05,0.00000000000000e+00	2.37071610162286e-05,0.00000000000000e+00	9.82705098484907e-03,0.00000000000000e+00
2.66704286432663e+06	9.80990226435464e-03,0.00000000000000e+00	2.04633495647187e-04,0.00000000000000e+00	2.37134351994324e-05,0.00000000000000e+00	2.37134351994324e-05,0.00000000000000e+00	9.80990226435449e-03,0.00000000000000e+00
2.67319103309287e+06	9.79276447256094e-03,0.00000000000000e+00	2.04286559367674e-04,0.00000000000000e+00	2.37196371803835e-05,0.00000000000000e+00	2.37196371803835e-05,0.00000000000000e+00	9.79276447256155e-03,0.00000000000000e+00
2.67935337485185e+06	9.77563770205670e-03,0.00000000000000e+00	2.03939851750240e-04,0.00000000000000e+00	2.37257669155304e-05,0.00000000000000e+00	2.37257669155304e-05,0.00000000000000e+00	9.77563770205513e-03,0.00000000000000e+00
2.68552992227571e+06	9.75852204500395e-03,0.00000000000000e+00	2.03593374634843e-04,0.00000000000000e+00	2.37318243619129e-05,0.00000000000000e+00	2.37318243619129e-05,0.00000000000000e+00	9.75852204500364e-03,0.00000000000000e+00
2.69172070811188e+06	9.74141759314046e-03,0.00000000000000e+00	2.03247129852241e-04,0.00000000000000e+00	2.37378094771180e-05,0.00000000000000e+00	2.37378094771180e-05,0.00000000000000e+00	9.74141759314078e-03,0.00000000000000e+00
2.69792576518329e+06	9.72432443777654e-03,0.00000000000000e+00	2.02901119224217e-04,0.00000000000000e+00	2.37437222193079e-05,0.00000000000000e+00	2.37437222193078e-05,0.00000000000000e+00	9.72432443777637e-03,0.00000000000000e+00
2.70414512638854e+06	9.70724266979394e-03,0.00000000000000e+00	2.02555344563501e-04,0.00000000000000e+00	2.37495625472107e-05,0.00000000000000e+00	2.37495625472107e-05,0.00000000000000e+00	9.70724266979277e-03,0.00000000000000e+00
2.71037882470205e+06	9.69017237963979e-03,0.00000000000000e+00	2.02209807673671e-04,0.00000000000000e+00	2.37553304201103e-05,0.00000000000000e+00	2.37553304201103e-05,0.00000000000000e+00	9.69017237963980e-03,0.00000000000000e+00
2.71662689317429e+06	9.67311365733863e-03,0.00000000000000e+00	2.01864510349239e-04,0.00000000000000e+00	2.37610257978562e-05,0.00000000000000e+00	2.37610257978562e-05,0.00000000000000e+00	9.67311365733914e-03,0.00000000000000e+00
2.72288936493188e+06	9.65606659247961e-03,0.00000000000000e+00	2.01519454375581e-04,0.00000000000000e+00	2.37666486408566e-05,0.00000000000000e+00	2.37666486408566e-05,0.00000000000000e+00	9.65606659248070e-03,0.00000000000000e+00
2.72916627317783e+06	9.63903127422190e-03,0.00000000000000e+00	2.01174641528912e-04,0.00000000000000e+00	2.37721989100759e-05,0.00000000000000e+00	2.37721989100759e-05,0.00000000000000e+00	9.63903127422176e-03,0.00000000000000e+00
2.73545765119168e+06	9.62200779128371e-03,0.00000000000000e+00	2.00830073576218e-04,0.00000000000000e+00	2.37776765670266e-05,0.00000000000000e+00	2.37776765670266e-05,0.00000000000000e+00	9.62200779128336e-03,0.00000000000000e+00
2.74176353232969e+06	9.60499623196012e-03,0.00000000000000e+00	2.00485752275456e-04,0.00000000000000e+00	2.37830815737938e-05,0.00000000000000e+00	2.37830815737938e-05,0.00000000000000e+00	9.60499623195998e-03,0.00000000000000e+00
2.74808395002501e+06	9.58799668410524e-03,0.00000000000000e+00	2.00141679375263e-04,0.00000000000000e+00	2.37884138930012e-05,0.00000000000000e+00	2.37884138930012e-05,0.00000000000000e+00	9.58799668410558e-03,0.00000000000000e+00
2.75441893778787e+06	9.57100923513577e-03,0.00000000000000e+00	1.99797856614990e-04,0.00000000000000e+00	2.37936734878156e-05,0.00000000000000e+00	2.37936734878156e-05,0.00000000000000e+00	9.57100923513537e-03,0.00000000000000e+00
2.76076852920575e+06	9.55403397203863e-03,0.00000000000000e+00	1.99454285724967e-04,0.00000000000000e+00	2.37988603219779e-05,0.00000000000000e+00	2.37988603219779e-05,0.00000000000000e+00	9.55403397203812e-03,0.00000000000000e+00
2.76713275794354e+06	9.53707098135280e-03,0.00000000000000e+00	1.99110968426013e-04,0.00000000000000e+00	2.38039743597462e-05,0.00000000000000e+00	2.38039743597462e-05,0.00000000000000e+00	9.53707098135314e-03,0.00000000000000e+00
2.77351165774376e+06	9.52012034919153e-03,0.00000000000000e+00	1.98767906429866e-04,0.00000000000000e+00	2.38090155659465e-05,0.00000000000000e+00	2.38090155659465e-05,0.00000000000000e+00	9.52012034919044e-03,0.00000000000000e+00
